NR_ANO_STATUS;CD_UG;NR_MES;DS_UNIDADE_GESTORA;CD_GESTAO;DS_GESTAO;CD_CONTA_CONTABIL;DS_CONTA_CONTABIL;CD_CONTA_CORRENTE;NR_ESFERA;DS_ESFERA;CD_UNIDADE_ORCAMENTARIA;CD_FUNCAO;CD_SUB_FUNCAO;CD_PROGRAMA;CD_PROJETO;CD_SUBTITULO;CD_FONTE_RECURSO;DS_FONTE_RECURSO;CD_NATUREZA;CD_CATEGORIA;VL_CREDITO;VL_DEBITO
2025;150101;9;"SECRETARIA DE ESTADO DO MEIO AMBIENTE             ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";42;0;"Para evento complementar                          ";0;0;0;0;0;0;100000000;"ORDINÁRIO NÃO VINCULADO                  FTFE 500 ";0;0;460.91;460.91
2025;150101;10;"SECRETARIA DE ESTADO DO MEIO AMBIENTE             ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";42;0;"Para evento complementar                          ";0;0;0;0;0;0;100000000;"ORDINÁRIO NÃO VINCULADO                  FTFE 500 ";0;0;107438.25;105447.34
2025;150101;11;"SECRETARIA DE ESTADO DO MEIO AMBIENTE             ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";42;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;2451.82
2025;150101;8;"SECRETARIA DE ESTADO DO MEIO AMBIENTE             ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";62;0;"Para evento complementar                          ";0;0;0;0;0;0;100000000;"ORDINÁRIO NÃO VINCULADO                  FTFE 500 ";0;0;11997.00;0.00
2025;150101;9;"SECRETARIA DE ESTADO DO MEIO AMBIENTE             ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";62;0;"Para evento complementar                          ";0;0;0;0;0;0;100000000;"ORDINÁRIO NÃO VINCULADO                  FTFE 500 ";0;0;11997.00;11997.00
2025;150101;11;"SECRETARIA DE ESTADO DO MEIO AMBIENTE             ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";62;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;11997.00
2025;150106;10;"JARDIM BOTÂNICO DE BRASÍLIA                       ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";35;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;950.55;950.55
2025;150106;9;"JARDIM BOTÂNICO DE BRASÍLIA                       ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";42;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;4038.00;0.00
2025;150106;11;"JARDIM BOTÂNICO DE BRASÍLIA                       ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";42;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;4038.00
2025;150106;10;"JARDIM BOTÂNICO DE BRASÍLIA                       ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";52;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;38375.00;38375.00
2025;150106;10;"JARDIM BOTÂNICO DE BRASÍLIA                       ";1;"TESOURO                                           ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";64;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;1044.66;1044.66
2025;150204;2;"FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA             ";15204;"FUNDAÇÃO ZOOLÓGICO DE BRASÍLIA                    ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;14094.49;0.00
2025;150204;11;"FUNDAÇÃO JARDIM ZOOLÓGICO DE BRASÍLIA             ";15204;"FUNDAÇÃO ZOOLÓGICO DE BRASÍLIA                    ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;14094.49
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";04;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;198.78;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";04;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;198.78
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;1268.23;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;1268.23
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;1036.80;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;1036.80
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";33;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;27530.04;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";33;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;27530.04
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";34;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;338.13;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";34;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;338.13
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";35;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;6047.06;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";35;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;6047.06
2025;150205;5;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";36;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;172.46;0.00
2025;150205;11;SERVIÇO DE LIMPEZA URBANA DO DISTRITO FEDERAL- SLU;15205;"SERVIÇO DE LIMPEZA URBANA - SLU                   ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";36;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;172.46
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";04;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;11.68;0.00
2025;170101;6;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";04;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;16600.00;0.00
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";04;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;16611.68
2025;170101;4;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;2077.00;0.00
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;2188.50;0.00
2025;170101;10;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.27;0.00
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";06;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;4265.77
2025;170101;2;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;3089051.91;0.00
2025;170101;3;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;6344456.48;0.00
2025;170101;4;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;371157.96;0.00
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;9324612.92;0.00
2025;170101;6;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;42912.00;0.00
2025;170101;7;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;63354.00;0.00
2025;170101;8;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;88636.80;0.00
2025;170101;9;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;160139.39;70904.59
2025;170101;10;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;462325.72;70904.59
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";08;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;19804838.00
2025;170101;3;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";10;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;1480.65;0.00
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";10;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;1635.40;0.00
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";10;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;3116.05
2025;170101;2;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;38960.00;0.00
2025;170101;3;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;91350.00;45675.00
2025;170101;4;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;55799.24;0.00
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;4844.19;0.00
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";12;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;145278.43
2025;170101;2;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";24;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;1160.25;0.00
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";24;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;2205.07;0.00
2025;170101;10;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";24;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.16;0.00
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";24;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;3365.48
2025;170101;3;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";28;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;8157.49;0.00
2025;170101;5;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";28;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;2349.60;0.00
2025;170101;11;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";28;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;0.00;10507.09
2025;170101;3;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";30;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;3300.84;0.00
2025;170101;4;"SECRETARIA DE ESTADO DE SAÚDE DO DISTRITO FEDERAL ";17901;"FUNDO DE SAUDE DO DISTRITO FEDERAL                ";451211301;"DOAÇÃO RECEBIDA - BENS MÓVEIS                                         ";30;0;"Para evento complementar                          ";0;0;0;0;0;0;0;"CONV. ORGAOS NAO PER. AO GDF                      ";0;0;2754.27;0.00
